Solute_SMILES,Solvent_SMILES,T,log-gamma
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,81.6,0.412109651
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,92.1,0.431782416
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,101,0.463734016
CCCCCCC,OCCCCCCCC,20.29,1.064710737
CCCCCCC,OCCCCCCCC,30.3,1.071583616
CCCCCCC,OCCCCCCCC,40.4,1.061256502
CCCCCCC,OCCCCCCCC,50.28,0.996948635
CCCCCCC,O=C1NCCC1,30,4.013134507
CCCCCCC,O=C1NCCC1,40,3.90841651
CCCCCCC,O=C1NCCC1,50,3.818591061
CCCCCCC,O=C1NCCC1,60,3.73576304
CCCCCCC,CNC=O,30,4.055603734
CCCCCCC,CNC=O,60,3.785098312
CCCCCCC,O=CN1CCOCC1,30.05,3.843315807
CCCCCCC,O=CN1CCOCC1,61.71,3.467609147
CCCCCCC,O=CN1CCOCC1,79.94,3.281662813
CCCCCCC,OCc1occc1,5,3.929862924
CCCCCCC,OCc1occc1,25,3.616308761
CCCCCCC,CCNC(C)=O,30,2.433613355
CCCCCCC,CCNC(C)=O,40,2.397895273
CCCCCCC,CCNC(C)=O,50,2.370243741
CCCCCCC,CCNC(C)=O,60,2.332143895
CCCCCCC,CCN(CC)C(C)=O,30,1.750937475
CCCCCCC,CCN(CC)C(C)=O,40,1.677096561
CCCCCCC,CCN(CC)C(C)=O,50,1.621366483
CCCCCCC,CCN(CC)C(C)=O,60,1.556037136
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,30,1.74745921
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,40,1.673351238
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,50,1.623340818
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,60,1.560247668
CCCCCCC,CCN1CCCC1=O,25,2.296567021
CCCCCCC,CCN1CCCC1=O,45,2.083184528
CCCCCCC,CC1CCC(=O)N1C,25,2.23644529
CCCCCCC,CC1CCC(=O)N1C,35,2.194999882
CCCCCCC,CC1CCC(=O)N1C,45,2.155244505
CCCCCCC,CN1CCCC1=O,45,2.879198457
CCCCCCC,CCOC(=O)c1ccccc1,40,1.150572028
CCCCCCC,CCOC(=O)c1ccccc1,50,1.115141591
CCCCCCC,CCOC(=O)c1ccccc1,60,1.08180517
CCCCCCC,CCOC(=O)c1ccccc1,70,1.050821625
CCCCCCC,O=C1CCCCCO1,30,2.772588722
CCCCCCC,O=C1CCCCCO1,45,2.674148649
CCCCCCC,O=C1CCCCCO1,60,2.564949357
CCCCCCC,OC(C)C,50.65,1.864080131
CCCCCCC,OC(C)C,59.55,1.83736998
CCCCCCC,OC(C)C,70.55,1.774952351
CCCCCCC,OC(C)C,81.45,1.740466175
CCCCCCC,CCCCCCCCCC(O)=O,40.95,0.625938431
CCCCCCC,CCCCCCCCCC(O)=O,41.09,0.642380064
CCCCCCC,CCCCCCCCCC(O)=O,60.11,0.602675277
CCCCCCC,CCCCCCCCCC(O)=O,60.23,0.601031892
CCCCCCC,CCCCCCCCCC(O)=O,80.15,0.561898894
CCCCCCC,CCCCCCCCCCCC(O)=O,56.03,0.497740384
CCCCCCC,CCCCCCCCCCCC(O)=O,56.75,0.510425544
CCCCCCC,CCCCCCCCCCCC(O)=O,70.14,0.512224645
CCCCCCC,CCCCCCCCCCCC(O)=O,70.14,0.506215011
CCCCCCC,CCCCCCCCCCCC(O)=O,84.91,0.464362749
CCCCCCC,CCCCCCCCCCCC(O)=O,84.95,0.47995396
CCCCCCC,CCCCCCCCCCCCCC(O)=O,65.12,0.372252974
CCCCCCC,CCCCCCCCCCCCCC(O)=O,65.14,0.381855242
CCCCCCC,CCCCCCCCCCCCCC(O)=O,75.15,0.359770149
CCCCCCC,CCCCCCCCCCCCCC(O)=O,85.18,0.337899789
CCCCCCC,CCCCCCCCCCCCCC(O)=O,85.18,0.335757696
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,67.04,0.335757696
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,74.86,0.322083499
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,85.07,0.316269529
CCCCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.416075287
CCCCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,75.14,0.356274864
CCCCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.384581897
CCCCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.314080546
CCCCCCC,CCCCCCCCCCCCCCCCCC(O)=O,76.32,0.297137231
CCCCCCC,CCCCCCCCCCCCCCCCCC(O)=O,85.24,0.286681572
CCCCCCC,CCCCCCCCCCCCCCCCCC(O)=O,94.98,0.246078523
CCCCCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.842428883
CCCCCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,75.16,1.006497
CCCCCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.985070247
CCCCCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,85.15,1.173101141
CCCCCCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,29.98,1.343908645
CCCCCCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.1,1.12037378
CCCCCCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.01,1.182953437
CCCCCCC,O=Cc1occc1,25,3.465735903
CCCCCCC,O=Cc1occc1,25,3.453157121
CCCCCCC,O=Cc1occc1,35,3.42751469
CCCCCCC,O=Cc1occc1,35,3.387774361
CCCCCCC,O=Cc1occc1,45,3.342861805
CCCCCCC,O=Cc1occc1,45,3.27336401
CCCCCCC,C1OCCOCCOCCOCCOCCOC1,50,1.811562097
CCCCCCC,CCCCCCCCCCCCCCCC,42.2,-0.072570693
CCCCCCC,CCCCCCCCCCCCCCCC,51.3,-0.072570693
CCCCCCC,CCCCCCCCCCCCCCCCCC,70.5,-0.116533816
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,51.3,-0.223143551
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,70.4,-0.235722334
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,80.3,-0.248461359
CCCCCCC,CCCCCCCCCCCCCCC=C,39.5,-0.030459207
CCCCCCC,CCCCCCCCCCCCCCC=C,46.5,-0.040821995
CCCCCCC,CCCCCCCCCCCCCCC=C,53.7,-0.040821995
CCCCCCC,CCCCCCCCCCCCCCC=C,60.1,-0.051293294
CCCCCCC,CCCCCCCCCCCCCCCCC=C,41.5,-0.051293294
CCCCCCC,CCCCCCCCCCCCCCCCC=C,51.5,-0.061875404
CCCCCCC,CCCCCCCCCCCCCCCCC=C,61,-0.083381609
CCCCCCC,CCCCCCCCCCCCCCCCC=C,70.1,-0.083381609
CCCCCCC,CCCCCCCCCCCCCCCCCl,47.8,0.048790164
CCCCCCC,CCCCCCCCCCCCCCCCCCCl,50.8,0.009950331
CCCCCCC,CCCCCCCCCCCCCCCCCCCl,60.6,0
CCCCCCC,CCCCCCCCCCCCCCCCCCCl,70.3,-0.010050336
CCCCCCC,OCCCCCCCCCCCC,35,0.824175443
CCCCCCC,OCCCCCCCCCCCC,42.8,0.810930216
CCCCCCC,OCCCCCCCCCCCC,53,0.765467842
CCCCCCC,OCCCCCCCCCCCC,60,0.751416089
CCCCCCC,OCCCCCCCCCCCCCC,44.8,0.604315967
CCCCCCC,OCCCCCCCCCCCCCC,56.1,0.598836501
CCCCCCC,OCCCCCCCCCCCCCC,65.1,0.570979547
CCCCCCC,OCCCCCCCCCCCCCC,75.8,0.512823626
CCCCCCC,CCCCCCCCCCC(C)=O,42.5,0.482426149
CCCCCCC,CCCCCCCCCCC(C)=O,51.7,0.438254931
CCCCCCC,CCCCCCCCC(=O)CCCCCCCC,70.8,0.131028262
CCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,29.85,0.272314595
CCCCCCC,CC(C)=O,29.97,2.032087845
CCCCCCC,CC(C)=O,40.02,1.991975516
CCCCCCC,CC(C)=O,40,2.055404964
CCCCCCC,CC(C)=O,40,1.994700313
CCCCCCC,CCC(C)=O,39.98,1.483874689
CCCCCCC,CCC(C)=O,59.9,1.368639426
CCCCCCC,CCC(C)=O,30,1.539015448
CCCCCCC,CCC(C)=O,40,1.483874689
CCCCCCC,CCC(C)=O,50,1.425515074
CCCCCCC,CCC(C)=O,60,1.360976553
CCCCCCC,CO,30,3.55820113
CCCCCCC,OCC,30,2.708050201
CCCCCCC,OCC,40,2.646174797
CCCCCCC,OCC,50,2.587764035
CCCCCCC,OCCC,25,2.028148247
CCCCCCC,OCCCC,25,1.648658626
CCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25,2.104134154
CCCCCCC,CO,25,3.56
CCCCCCC,OCC,25,2.57
CCCCCCC,OCCC,25,2.03
CCCCCCC,OCCCC,25,1.75
CCCCCCC,OCCCCC,25,1.54
CCCCCCC,OCCCCCC,20,1.35
CCCCCCC,OCCCCCCCC,25,1.12
CCCCCCC,CN1CCCC1=O,37,2.867898902
CCCCCCC,CN1CCCC1=O,45,2.821378886
CCCCCCC,CCCCCCCCCCc1ccccc1,40,0.066
CCCCCCC,CCCCCCCCCCCCc1ccccc1,40,0.046
CCCCCCC,CCCCCCCCCCCCCCc1ccccc1,40,0.025
CCCCCCC,CCCCCCCCCCCCCCCc1ccccc1,40,0.013
CCCCCCC,CCCCCCCCCCCCCCCCCCCc1ccccc1,40,-0.024
CCCCCCC,CCCCCCCCCCCCCCCCCC,45,-0.113168698
CCCCCCC,OCCCC,35,1.713797928
CCCCCCC,OCCCC,45,1.684545385
CCCCCCC,OCCCC,55,1.650579856
CCCCCCC,OCCCCC,35,1.547562509
CCCCCCC,OCCCCC,45,1.528227857
CCCCCCC,OCCCCC,55,1.547562509
CCCCCCC,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,100,0.474369087
CCCCCCC,O1CCCC1,40,0.703097511
CCCCCCC,O1CCCC1,60,0.58221562
CCCCCCC,C1OCCOC1,40.2,1.699278616
CCCCCCC,C1OCCOC1,60,1.574846468
CCCCCCC,C1OCCOC1,80,1.378766095
CCCCCCC,OCC,40,2.514465452
CCCCCCC,COCCOCCOCCOCCOC,40,1.621366483
CCCCCCC,COCCOCCOCCOCCOC,50,1.455120552
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,80,-0.204567166
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,80,-0.328504067
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,84,-0.355247392
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,76,-0.42617815
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,80,-0.430782916
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,84,-0.430782916
CCCCCCC,N#CCCCCC#N,20,4.100989105
CCCCCCC,N#CCCCCC#N,25,4.063885355
CCCCCCC,N#CCCCCC#N,30,3.988984047
CCCCCCC,NCCCCCCCCN,55.06,1.472472057
CCCCCCC,NCCCCCCCCN,65.08,1.40854497
CCCCCCC,NCCCCCCCCN,70.04,1.386294361
CCCCCCC,NCCCCCCCCN,75.1,1.373715579
CCCCCCC,NCCCCCCCCCCN,65.05,1.619388243
CCCCCCC,NCCCCCCCCCCN,75,1.534714366
CCCCCCC,NCCCCCCCCCCN,80.07,1.495148766
CCCCCCC,NCCCCCCCCCCCCN,75.1,1.650579856
CCCCCCC,NCCCCCCCCCCCCN,80,1.635105659
CCCCCCC,NCCCCCCCCCCCCN,85.1,1.617406082
CCCCCCC,NCCCCCCCCCCCCN,90.06,1.60341984
CCCCCCC,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,65,0.365337317
CCCCCCC,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,50,-0.19
CCCCCCC,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,75,-0.2
CCCCCCC,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,100,-0.21
CCCCCCC,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,125,-0.18
CCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,30,0.272314595
CCCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,30,-0.401971219
CCCCCCC,c1ccccc1,45,0.631271777
CCCCCCC,c1ccccc1,45,0.641853886
CCCCCCC,CCCCCCCCC,60,-0.174353387
CCCCCCC,Cc1ccc(C)cc1,40,0.198850859
CCCCCCC,Cc1ccc(C)cc1,50,0.157003749
CCCCCCC,Cc1ccc(C)cc1,60,0.09531018
CCCCCCC,Cc1ccc(C)cc1,20,0.322083499
CCCCCCC,Cc1ccc(C)cc1,20,0.336472237
CCCCCCC,CCCCOP(OCCCC)(OCCCC)=O,51.75,0.662687973
CCCCCCC,CCCCOP(OCCCC)(OCCCC)=O,50.85,0.647103242
CCCCCCC,CCCCOP(OCCCC)(OCCCC)=O,70.55,0.631271777
CCCCCCC,CC(OCC(COC(C)=O)OC(C)=O)=O,49.85,2.471483629
CCCCCCC,CC(OCC(COC(C)=O)OC(C)=O)=O,69.85,2.240709689
CCCCCCC,CC(OCC(COC(C)=O)OC(C)=O)=O,79.85,2.186051277
CCCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,20,-2.645075402
CCCCCCC,Nc1ccccc1,20,3.458522448
CCCCCCC,n2cc1ccccc1cc2,20,2.22028985
CCCCCCC,c2nc1ccccc1cc2,20,2.256541154
CCCCCCC,Cc2nc1ccccc1cc2,20,1.859418118
CCCCCCC,Cc2c1ccccc1ncc2,20,1.944480556
CCCCCCC,Cc2c1ccccc1ccc2,20,1.255616037
CCCCCCC,Clc2c1ccccc1ccc2,20,1.266947603
CCCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,80,-0.400477567
CCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,80,0.182321557
CCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,111,0.182321557
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,73.8,0.329303747
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,87.5,0.31481074
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,108.3,0.412109651
CCCCCCC,CCCCCCCCCCCCCCCC(O)=O,122.3,0.412109651
CCCCCCC,OC(CCCCCCCCC(O)=O)=O,143,1.675225653
CCCCCCC,OC(CCCCCC(O)=O)=O,11.8,2.520917087
CCCCCCC,OCCO,30,7.090076836
CCCCCCC,OCCO,40,6.937314081
CCCCCCC,OCCO,50,6.756932389
CCCCCCC,OCCOCCO,31,5.159055299
CCCCCCC,OCCOCCO,40,5.017279837
CCCCCCC,OCCOCCO,50,4.941642423
CCCCCCC,CCCCCCCCCCCC,25,0.019802627
CCCCCCC,CCCCCCCCCCCC,25,0.021761492
CCCCCCC,CCCCCCCCCCCC,25,0.022739487
CCCCCCC,CCCCCCCCCCCC,7,0.076034686
CCCCCCC,CCCCCCCCCCCC,7,0.076034686
CCCCCCC,O=Cc1occc1,5,3.640214282
CCCCCCC,O=Cc1occc1,25,3.5085559
CCCCCCC,OCCCCCCCCCCCCCCCC,53.2,0.563607809
CCCCCCC,OCCCCCCCCCCCCCCCC,74.1,0.4940863
CCCCCCC,OCCCCCCCCCCCCCCCC,93.9,0.468126869
CCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,0.574363645
CCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,0.514618422
CCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,0.514618422
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,0.971914636
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,0.885006442
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,0.850150929
CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,80,-0.185125484
CCCCCCC,CS(C)=O,25,4.983606622
CCCCCCC,O=CN,25,7.340835554
CCCCCCC,OCC(O)CO,30,6.363028104
CCCCCCC,OCC(O)CO,40,6.267200549
CCCCCCC,OCC(O)CO,50,6.109247583
CCCCCCC,OCC(O)CO,60,5.955837369
CCCCCCC,OCC(O)CO,70,5.717027701
CCCCCCC,OCCCCCCCC,25,1.115141591
CCCCCCC,Cc2c1ccccc1ccc2,120,0.824175443
CCCCCCC,OCC,20.35,3.873282177
CCCCCCC,OCC,30.15,3.758871826
CCCCCCC,OCC,39.95,3.45946629
CCCCCCC,OCC,49.65,3.086486637
CCCCCCC,CC#N,25,3.453157121
CCCCCCC,c2nc1ccccc1cc2,60,1.906575144
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,60,0.896088025
CCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,60,0.148420005
CCCCCCC,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,0.024692613
CCCCCCC,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,0.03246719
CCCCCCC,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,0.025667747
CCCCCCC,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,0.031498667
CCCCCCC,C1CCC2CCCCC2C1,25,0.24137632
CCCCCCC,C(CC1)CCC1C2CCCCC2,25,0.11867153
CCCCCCC,C(CCc1cc2)Cc1cc2,25,0.627007378
CCCCCCC,C(CC2)CCC2c1ccccc1,25,0.473746616
CCCCCCC,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,30,0.172271221
CCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,30,0.246078523
CCCCCCC,CCCCCCCCCCCCCCCCCC,30,-0.116533816
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,25,1.97
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,50,1.65
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,75,1.4
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,100,1.21
CCCCCCC,CCOC(=O)c1ccccc1C(OCC)=O,125,1.08
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,25,0.78
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,50,0.68
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,75,0.63
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,100,0.59
CCCCCCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,125,0.58
CCCCCCC,CC(C)COC(=O)c1ccccc1C(OCC(C)C)=O,25,1.28
CCCCCCC,CC(C)COC(=O)c1ccccc1C(OCC(C)C)=O,50,1.02
CCCCCCC,CC(C)COC(=O)c1ccccc1C(OCC(C)C)=O,75,0.82
CCCCCCC,CC(C)COC(=O)c1ccccc1C(OCC(C)C)=O,100,0.73
CCCCCCC,CC(C)COC(=O)c1ccccc1C(OCC(C)C)=O,125,0.65
CCCCCCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,25,0.54
CCCCCCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,50,0.41
CCCCCCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,75,0.36
CCCCCCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,100,0.33
CCCCCCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,125,0.32
CCCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,25,0.29
CCCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,50,0.14
CCCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,75,0.05
CCCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,100,-0.0062
CCCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,125,-0.027
CCCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,25,1.62
CCCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,50,1.43
CCCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,75,1.26
CCCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,100,1.15
CCCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,125,1.07
CCCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,25,0.35
CCCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,50,0.26
CCCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,75,0.22
CCCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,100,0.19
CCCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,125,0.18
CCCCCCC,OCCCCCCO,60.7,3.22
CCCCCCC,OCCCCCCO,70.25,3.21
CCCCCCC,OCCCCCCO,81,3.21
CCCCCCC,OCCCCCCCCCO,65.7,2.36
CCCCCCC,OCCCCCCCCCO,75.7,2.25
CCCCCCC,OCCCCCCCCCO,87,2.13
CCCCCCC,SCCCCCCS,41.7,1.54
CCCCCCC,N#CCCCCCCCCCCC#N,70.95,1.6
CCCCCCC,N#CCCCCCCCCCCC#N,85.4,1.53
CCCCCCC,N#CCCCCCCCCCCC#N,100.6,1.5
CCCCCCC,NCCCCCCCCCCCCN,71.9,1.71
CCCCCCC,NCCCCCCCCCCCCN,80,1.62
CCCCCCC,NCCCCCCCCCCCCN,90.5,1.54
CCCCCCC,OCCCCCCCC,25,1.115141591
CCCCCCC,OCCCCCCCC,35,1.121677562
CCCCCCC,OCCCCCCCC,50,1.088561953
CCCCCCC,O=S1(CCCC1)=O,273.05,1.725441588
CCCCCCC,O=S1(CCCC1)=O,279.35,1.631981877
CCCCCCC,O=S1(CCCC1)=O,282.35,1.524315659
CCCCCCC,OCCOCCCC,25,1.515127233
CCCCCCC,OCCOCCC,25,1.811562097
CCCCCCC,OCCOC(C)C,25,1.791759469
CCCCCCC,n1ccccc1,25,1.913977102
CCCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,40,-0.224394333
CCCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,45,-0.228156093
CCCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,50,-0.2269006
CCCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,55,-0.2269006
CCCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,60,-0.2269006
CCCCCCC,CCCCCCCCCCCCCCCC,30,-0.032523192
CCCCCCC,CCCCCCCCCCCCCCCCCCCC,40,-0.059750004
CCCCCCC,OCCS,25,4.513756405
CCCCCCC,OCCS,40,4.218036035
CCCCCCC,OCCS,60,3.621456778
CCCCCCC,OCCSCC,30,2.83344861
CCCCCCC,OCCSCC,60,2.459588842
CCCCCCC,OCCSCCO,25,4.907169279
CCCCCCC,OCCSCCO,40,4.7164074
CCCCCCC,OCCSCCO,60,4.469293187
CCCCCCC,N#CCCSCCC#N,30,4.653884157
CCCCCCC,N#CCCSCCC#N,60,4.364371699
CCCCCCC,COC(=O)CCSCCC(=O)OC,30,2.564641618
CCCCCCC,COC(=O)CCSCCC(=O)OC,40,2.459588842
CCCCCCC,COC(=O)CCSCCC(=O)OC,60,2.0137023
CCCCCCC,O=Cc1sccc1,40,2.733717948
CCCCCCC,O=Cc1sccc1,60,2.594657514
CCCCCCC,CC(=O)c1sccc1,30,2.533696814
CCCCCCC,CC(=O)c1sccc1,40,2.397440624
CCCCCCC,CC(=O)c1sccc1,60,2.208274414
CCCCCCC,O=S1CCCC1,30,4.003489444
CCCCCCC,O=S1CCCC1,40,3.933647502
CCCCCCC,O=S1CCCC1,60,3.777370985
CCCCCCC,O=S1(CCCC1)=O,25,4.366811469
CCCCCCC,O=S1(CCCC1)=O,40,4.13433421
CCCCCCC,O=S1(CCCC1)=O,60,3.907914577
CCCCCCC,CC(CC1)CS1(=O)=O,25,3.67348659
CCCCCCC,CC(CC1)CS1(=O)=O,40,3.436982713
CCCCCCC,CC(CC1)CS1(=O)=O,60,3.328339909
CCCCCCC,CC1CC(C)[S](=O)(=O)C1,30,2.906409136
CCCCCCC,CC1CC(C)[S](=O)(=O)C1,60,2.611252916
CCCCCCC,O=S1(CCCO1)=O,40,4.782981587
CCCCCCC,O=S1(CCCO1)=O,60,4.545420182
CCCCCCC,O=S1(CCCO1)=O,80,4.366582993
CCCCCCC,O=S1OCCO1,25,3.81522572
CCCCCCC,O=S1OCCO1,40,3.63995178
CCCCCCC,O=S1OCCO1,60,3.535349415
CCCCCCC,CS(C)=O,30,4.649072232
CCCCCCC,CS(C)=O,60,3.941407035
CCCCCCC,CCCS(CCC)=O,30,2.163323026
CCCCCCC,CCCS(CCC)=O,40,2.10364623
CCCCCCC,CCCS(CCC)=O,60,1.774274155
CCCCCCC,C=CC1CCC[S]1(=O)=O,25,3.860624442
CCCCCCC,C=CC1CCC[S]1(=O)=O,40,3.616066797
CCCCCCC,C=CC1CCC[S]1(=O)=O,60,3.455685567
CCCCCCC,CCOS(OCC)(=O)=O,30,2.415913778
CCCCCCC,CCOS(OCC)(=O)=O,60,2.185421865
CCCCCCC,Cc1nc(N)sc1,50,3.715424009
CCCCCCC,Cc1nc(N)sc1,60,3.525360024
CCCCCCC,Nc1ccccc1S,30,3.363737784
CCCCCCC,Nc1ccccc1S,40,3.190315844
CCCCCCC,Nc1ccccc1S,60,2.772638721
CCCCCCC,OCCOCCO,25,5.099866428
CCCCCCC,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,50,-0.468404908
CCCCCCC,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,60,-0.470003629
CCCCCCC,CCCCCCCCCCCCCCCC,40,-0.093212382
CCCCCCC,CCCCCCCCCCCCCCCC,70,-0.102032726
CCCCCCC,CCCCCCCCCCCCCCCC,90,-0.107585211
CCCCCCC,c1ccccc1,76.25,0.463734016
CCCCCCC,c1ccccc1,62.25,0.536493371
CCCCCCC,c1ccccc1,44.85,0.652325186
CCCCCCC,ClC(Cl)(Cl)Cl,75.95,0.139761942
CCCCCCC,ClC(Cl)(Cl)Cl,55.15,0.2390169
CCCCCCC,ClCCCl,81.05,1.131402111
CCCCCCC,ClCCCl,64.05,1.350667183
CCCCCCC,ClCCCl,45.35,1.492904096
CCCCCCC,OCC,74.65,2.332143895
CCCCCCC,OCC,62.05,2.388762789
CCCCCCC,OCC,46.25,2.468099531
CCCCCCC,CCCCCCCCCCCCCCCC,50,-0.083381609
CCCCCCC,CCCCCCCCCCCCCCCC,60,-0.095410185
